id,order_id,product_id,quantity,unit_price
d6a4dbf3-0569-4de4-88c7-5cfecb60079a,10b1f54d-c86c-4d66-9ed6-c6fe4f2cf663,203a40ea-0fd2-44c2-8c41-ab9c84663334,3,301.97
3ef8658b-4a08-4fd3-afad-e0928fe3d052,1ed31631-1eb4-4df5-9d8f-518e2dbed476,d0255a61-fcca-41d6-9446-e0fd7bf9d4ff,4,23.39
ebb21843-2d64-4e91-9dfb-c62790c8013e,1ed31631-1eb4-4df5-9d8f-518e2dbed476,d21ad083-ebc3-4427-9db6-108c18626ccc,5,292.17
ef6a1712-10a4-498c-a71e-8e28e2565f5e,1ed31631-1eb4-4df5-9d8f-518e2dbed476,84e75a2e-6020-4fcd-9277-14637e3ad6ed,5,230.32
42e2ad21-8396-46c7-8137-18150e2b859a,bf013742-9ea9-40ed-913f-8385ae6cbafe,203a40ea-0fd2-44c2-8c41-ab9c84663334,1,301.97
f8a21796-15c7-4785-b009-8b0e24cd7f8b,bf013742-9ea9-40ed-913f-8385ae6cbafe,e8dc7d0b-2b3e-4400-b86f-fe441832c189,1,324.11
cd785ee7-18f3-45a3-bae2-31f620d964de,bf013742-9ea9-40ed-913f-8385ae6cbafe,d62ba21f-e056-49e8-9586-4325aa6abc37,2,381.96
e47da155-ce69-4b80-ac98-36b30d94977c,7c073bb7-4cc4-488c-8018-f6d07c82c696,a441a667-1dfe-4d9b-be13-d12439b200f1,1,76.31
ce77cb5a-6903-4111-bb09-9bceb14b0cfc,7c073bb7-4cc4-488c-8018-f6d07c82c696,91b0bc5e-0c20-43b6-922b-bc4e470c998c,3,341.23
23c9e718-23ab-4c83-b20f-ce0e8899065e,7c073bb7-4cc4-488c-8018-f6d07c82c696,ac7d7c7e-414e-4c6e-b3fb-9ddbb8fe154d,5,38.31
c9783e2f-05a7-4b01-9c05-6abdaf6a1892,0664cd4e-f7fe-4e02-b4d9-50f966d91753,2b4c0eee-d073-4711-9aa9-fba7a6ead405,5,424.97
efa02782-fe5a-4d7e-84de-f90b6176fa88,0664cd4e-f7fe-4e02-b4d9-50f966d91753,50647642-ce9e-4187-80d5-2aed0761da97,1,27.69
d1a9de2e-cee8-4a59-8bc7-afdb4e1778ce,0664cd4e-f7fe-4e02-b4d9-50f966d91753,8c576536-e9f4-4295-8ab0-aee56a823d8e,1,31.65
bc8a00a6-ae92-479e-9d77-a2e9313fa47c,b4c89dc4-b83a-4731-b9c7-c2ea764bbd45,d1a6ab65-6789-4c41-a736-e0dadf01de9b,3,402.98
08d1da75-290e-45ae-9ed4-8540db758050,c96535af-cf10-4508-b22b-1b51ec16c7a8,df8f12e0-08b9-4db6-a575-aae3c2b7222b,3,278.65
30ef06da-4588-4eae-b62b-0e095400a17f,c96535af-cf10-4508-b22b-1b51ec16c7a8,59ca424b-0fa4-4a38-86ae-a0eaac0eff5f,2,454.6
1fcf7669-b879-40f8-9e0e-e83f45dc45bc,c96535af-cf10-4508-b22b-1b51ec16c7a8,dd0053c8-4527-4cb2-921b-33cb2d2f9d6c,4,135.51
1d13b598-4135-481e-ba9b-0511ebc537de,62800f98-1316-4d5e-8ffc-7ca636ba34bc,08955aa6-2a72-40b1-99ab-bb0b7a865bc7,4,292.67
18047f12-f33d-42b4-a7ca-ce0f03452192,62800f98-1316-4d5e-8ffc-7ca636ba34bc,7fd3f029-d6f3-4943-9e87-85c748c3fa40,3,463.14
0805cd96-fb2e-4e45-9184-f84144245673,62800f98-1316-4d5e-8ffc-7ca636ba34bc,d1a6ab65-6789-4c41-a736-e0dadf01de9b,3,402.98
40d93419-45a9-4d74-b8fc-601a3dd192a3,62800f98-1316-4d5e-8ffc-7ca636ba34bc,8ddcf9ce-eafd-4a9f-82e6-63d818748f2f,1,333.56
6fab9cc4-3169-4d27-be91-3c6fc7661783,d7157765-a788-4da4-a0c4-aeb493d318a4,613c5add-9370-4f40-bf34-6fa63dafc338,1,287.63
89d82b10-8ba1-4f5d-a7aa-d21c612c9f81,d7157765-a788-4da4-a0c4-aeb493d318a4,df8f12e0-08b9-4db6-a575-aae3c2b7222b,1,278.65
b80c6e8c-3413-4660-8069-358dbe7ba13e,d7157765-a788-4da4-a0c4-aeb493d318a4,dcb2f980-9307-46e2-baf7-8ca02993ede7,4,465.14
31eba59d-67bb-432e-b200-da2f0b3c3b7a,d7157765-a788-4da4-a0c4-aeb493d318a4,df3f5bfb-a524-4245-a79c-6746ac4b2824,3,108.17
342f06cc-d844-41c4-8895-97cd2e714b15,8a1ab2f4-d8c6-4d53-b42c-95fcf6560d58,6178ad29-318c-4d56-9ef2-a1a03b182440,4,444.72
681b3ecd-4dae-456a-812e-55859de83b1c,8a1ab2f4-d8c6-4d53-b42c-95fcf6560d58,afa26dc4-500f-4a88-b79c-8f4819d6aea1,3,398.88
cbd58843-5ae9-46b4-b27c-7046e3c5e92c,8a1ab2f4-d8c6-4d53-b42c-95fcf6560d58,dd0053c8-4527-4cb2-921b-33cb2d2f9d6c,5,135.51
44d45d79-a142-4ffa-ae3e-3237e8c98ccb,8a1ab2f4-d8c6-4d53-b42c-95fcf6560d58,16140b80-adf5-4384-a968-f18b12b3debb,4,114.61
54e7cb24-447d-4699-9b06-d156bdcf5e70,7e7d5398-99d2-41f0-be2c-29f853f85bca,59a9b0d0-e74f-4da7-8f80-470c134f906d,2,160.99
72c3fe96-639c-457f-b398-03332ae13262,7e7d5398-99d2-41f0-be2c-29f853f85bca,5bcb749e-ac13-4b12-b46e-311958cde4fd,2,396.26
fa31df07-e5ac-4402-b521-b5e22ab1d6f3,7e7d5398-99d2-41f0-be2c-29f853f85bca,b66c54b4-dd92-48be-9bd0-15ef4b8524e0,5,217.82
0cfd80e0-2e84-4dbd-bb77-205ef95d8146,b4a5dfd2-c81b-4d6b-a857-0d72ab5d477b,f5db2bf9-a659-4ea3-8465-303c61a1361b,1,59.1
8897237f-f57a-4909-af82-dd85c12bbc09,333c35d1-906f-4478-9c2b-56f6ed0127b2,b66c54b4-dd92-48be-9bd0-15ef4b8524e0,4,217.82
d98e08bc-fefb-4656-b3f9-2655420e6554,333c35d1-906f-4478-9c2b-56f6ed0127b2,8c9863b1-35eb-4b73-a2cc-6b85e7d92948,4,233.08
f33cb2a1-09cc-4d6a-92e5-e6666910c740,333c35d1-906f-4478-9c2b-56f6ed0127b2,d1a6ab65-6789-4c41-a736-e0dadf01de9b,3,402.98
235db358-c3ed-4ba1-985e-774cbcd82a24,333c35d1-906f-4478-9c2b-56f6ed0127b2,ac7d7c7e-414e-4c6e-b3fb-9ddbb8fe154d,1,38.31
234a94d7-c8ca-4b9a-a6c5-753840027f9d,9499011c-49d3-49e0-b0af-a531895e83ca,59a9b0d0-e74f-4da7-8f80-470c134f906d,3,160.99
c9883095-a687-4c6e-809b-3e740eb9f3c9,9499011c-49d3-49e0-b0af-a531895e83ca,3fd229ea-f26d-4be6-a6b7-4d7fa71c5895,3,382.48
6f7134fa-6cc1-450b-bdc9-92381e4e8556,9499011c-49d3-49e0-b0af-a531895e83ca,16140b80-adf5-4384-a968-f18b12b3debb,2,114.61
a2f580f1-95f2-42e5-adbf-893cb051329e,9499011c-49d3-49e0-b0af-a531895e83ca,df3f5bfb-a524-4245-a79c-6746ac4b2824,1,108.17
8fc52a08-b5ba-46af-90ee-de7ef3571fb9,c9b1da86-29bc-447c-9723-05d69b8ae698,e9670d83-13ae-45ae-a749-824acfcebf86,2,248.4
e0824a37-dd40-49bb-8205-d49bd12b1993,4022a6c6-cb38-4224-82df-9401234e895a,86afb2cb-daa0-40e3-9d23-8f9952a72af0,1,195.78
38018fd7-7343-4a54-b78c-e027836a8533,4022a6c6-cb38-4224-82df-9401234e895a,1144c0e0-370f-475a-8b7c-de08e3f24e8f,4,174.54
80f31b41-5807-402f-9b93-8e29d40bb6ba,4022a6c6-cb38-4224-82df-9401234e895a,db4ae9ca-772c-434a-b236-ead949daf69f,1,321.55
e54c9225-c929-44ad-a8fc-871df316dbb7,571522c2-2cc9-46c3-9b76-67ac82a8c7b0,448cd703-87f9-4a50-b395-7568cb4016bb,2,156.94
30de3f2b-99dd-4b28-9e35-60dc2782df6c,9bdabbc7-1c58-41c6-82d5-07ae41ab1bcb,5d0afcfb-fff0-4961-973c-570ef853bbed,5,401.98
c4a81f66-c07b-41ac-bf01-d21ff8469850,feb102e3-295e-41ba-ab07-af5748c7a690,5e27f26a-bd21-4599-95d4-7ba7976f6840,4,24.49
9683190f-ead7-4d6d-bbbc-4a5bd278fbb9,feb102e3-295e-41ba-ab07-af5748c7a690,b02896df-784c-4ba7-8198-6265ce577260,2,206.7
cf4d7151-bf7a-471b-a34d-2c7495208c25,feb102e3-295e-41ba-ab07-af5748c7a690,91b0bc5e-0c20-43b6-922b-bc4e470c998c,1,341.23
e2bfbf7e-702a-4a9f-bdb2-15b5cccd59d4,feb102e3-295e-41ba-ab07-af5748c7a690,f11184f6-f9d3-4d2a-bd82-fa8692df3815,1,364.64
d7027c52-b062-4ace-8dd5-2a24eab6e2a5,fe379f86-80cb-4873-8ad8-abdd11506066,db4ae9ca-772c-434a-b236-ead949daf69f,4,321.55
9f578cc7-f19a-4e55-897a-1dbc91c77328,fe379f86-80cb-4873-8ad8-abdd11506066,7c450ca1-dafd-440e-a65f-79b1dfe3ef06,2,450.56
6ab8f63e-48fe-46fd-8a00-c562e833e17e,fe379f86-80cb-4873-8ad8-abdd11506066,3fd229ea-f26d-4be6-a6b7-4d7fa71c5895,4,382.48
e41bd7c6-ea25-405c-919c-12ce7c8f0ded,fe379f86-80cb-4873-8ad8-abdd11506066,8c576536-e9f4-4295-8ab0-aee56a823d8e,3,31.65
4122bc78-8a99-4ac5-ae80-b5664cec940e,b8723490-c8f2-457b-b234-7850796e7f57,6178ad29-318c-4d56-9ef2-a1a03b182440,1,444.72
8a2458f4-e8e2-40c5-865a-0505d6d8bef8,b8723490-c8f2-457b-b234-7850796e7f57,e8dc7d0b-2b3e-4400-b86f-fe441832c189,1,324.11
92c384fd-fae8-4d44-887a-629d05b662c3,b8723490-c8f2-457b-b234-7850796e7f57,7c450ca1-dafd-440e-a65f-79b1dfe3ef06,2,450.56
aa0e5ae2-43c3-46bd-8f12-3edc986ee285,a389c2ed-1ed5-49ff-ae53-c8fe5409fb82,91b0bc5e-0c20-43b6-922b-bc4e470c998c,5,341.23
91e934bc-f065-491c-a9ae-61fbf5544084,a389c2ed-1ed5-49ff-ae53-c8fe5409fb82,84e75a2e-6020-4fcd-9277-14637e3ad6ed,2,230.32
27835cc5-3d1e-4aae-a5b4-49ad84b5bef8,a389c2ed-1ed5-49ff-ae53-c8fe5409fb82,f5db2bf9-a659-4ea3-8465-303c61a1361b,1,59.1
d14490b8-83b6-4c99-8603-150f6b9517e7,1acb50c4-9112-48b0-8d5a-0c6b7cd413ce,613c5add-9370-4f40-bf34-6fa63dafc338,1,287.63
c97e37bf-1105-4a8a-b6c9-945de123231c,1acb50c4-9112-48b0-8d5a-0c6b7cd413ce,553bd639-cecf-4ce9-b9d1-1ff3bf146c47,4,126.96
9afc293f-b320-40e9-91e7-b5586df58edf,1acb50c4-9112-48b0-8d5a-0c6b7cd413ce,95456e09-503a-4d65-82a4-fb5cd45ee4d0,5,198.82
a5ac5047-bf0d-4ad2-9b51-cb0bbbcbfe0f,1acb50c4-9112-48b0-8d5a-0c6b7cd413ce,26302fe2-b867-4249-bea6-abc3df3d15bc,5,368.68
ed12fbce-2e85-4d79-a2c6-ab055efb38d9,086fae73-356f-408c-bd53-f3e828a00887,a94140a9-4330-46f7-bc5f-def72275bd73,5,319.32
a715db3c-5cf1-4065-a6e5-0806f985edfa,086fae73-356f-408c-bd53-f3e828a00887,50647642-ce9e-4187-80d5-2aed0761da97,1,27.69
1adb9756-bc7f-4daa-9c2b-afe1bbc33c14,086fae73-356f-408c-bd53-f3e828a00887,df8f12e0-08b9-4db6-a575-aae3c2b7222b,1,278.65
18ef84d8-5252-4eb1-8d11-b1fdd8b7f06c,086fae73-356f-408c-bd53-f3e828a00887,01822e3c-ad3b-4065-ba81-0add08a40e0e,2,474.18
6b9b80cb-173c-4317-91af-cb9cb2fb25db,0d82dcb3-4a24-4ae3-9938-dcd027f10fa9,ce3e3382-0a17-461e-938b-d04edcf4af4e,3,99.8
8e47893e-b90a-49f2-87a7-e8d798a953b9,0d82dcb3-4a24-4ae3-9938-dcd027f10fa9,553bd639-cecf-4ce9-b9d1-1ff3bf146c47,3,126.96
485d41f7-7da8-4f98-8e27-af660140c595,f8f7a42c-819b-4de2-ab8f-d1aee522f2d3,f11184f6-f9d3-4d2a-bd82-fa8692df3815,5,364.64
9fe5b8c6-4a60-4902-acfc-0e8c466242b1,f8f7a42c-819b-4de2-ab8f-d1aee522f2d3,734eceb2-a60e-411c-9611-fcac658eac04,4,56.77
2343f178-5b75-41fc-8e36-81b2114b9bf6,5c28dd98-402e-46e7-abc0-9c0e36ecc2dd,ce3e3382-0a17-461e-938b-d04edcf4af4e,1,99.8
abd2b47b-a6e8-446a-adac-fec18f0e0cb6,5c28dd98-402e-46e7-abc0-9c0e36ecc2dd,f8d42459-c1df-4afc-80e7-24a161bac792,5,484.9
e02b4492-a0b8-4901-9375-0fc68ff81691,ed6ca769-69b9-4589-ab19-91b0c4261e47,dcb2f980-9307-46e2-baf7-8ca02993ede7,5,465.14
fb0c2813-c6c3-4189-817f-75045448edd9,a72d5e8c-0488-47a4-b1bc-6bdceb2af576,b02896df-784c-4ba7-8198-6265ce577260,5,206.7
3bb687b1-c256-4511-89b9-5d0313966832,60e3a36b-6f9c-418b-b7da-9c4b305a2d4f,e9670d83-13ae-45ae-a749-824acfcebf86,4,248.4
b78f2b54-dfb0-494f-9621-5dc99f3ff892,60e3a36b-6f9c-418b-b7da-9c4b305a2d4f,2b4c0eee-d073-4711-9aa9-fba7a6ead405,5,424.97
808306f4-7808-4433-8f82-401fc14e5bed,60e3a36b-6f9c-418b-b7da-9c4b305a2d4f,d0255a61-fcca-41d6-9446-e0fd7bf9d4ff,1,23.39
bd269b1e-b9b6-4635-b0c5-1d36aeedc5d5,ee50d47a-ea86-48e3-80fc-e59187f641fc,27c85706-b998-45d2-bde6-e24cfe32d2ee,1,461.25
846543ec-4658-488f-b570-cdb5f930f727,c5281bde-47eb-48c9-a169-179b312527c3,d21ad083-ebc3-4427-9db6-108c18626ccc,4,292.17
951c8eb4-1271-42bd-b24c-0f86cca94f52,c5281bde-47eb-48c9-a169-179b312527c3,8c9863b1-35eb-4b73-a2cc-6b85e7d92948,1,233.08
f9875912-da00-4406-897f-5be4417eeee1,c5281bde-47eb-48c9-a169-179b312527c3,ac7d7c7e-414e-4c6e-b3fb-9ddbb8fe154d,4,38.31
38d650d6-e145-4a3c-996b-12a871c0be8c,c5281bde-47eb-48c9-a169-179b312527c3,76f6a104-4b47-4e16-8de3-82400f160348,5,273.45
45c229d5-3ec0-4bdf-8a09-56ee5aa43a74,e5d5cd06-755b-4060-a2c9-423dd579bc7b,16140b80-adf5-4384-a968-f18b12b3debb,1,114.61
0e6125c9-0733-43e1-b920-02ed910013ad,e97b2059-aab0-436f-9e28-32b009358310,ac86618a-c9be-420f-b571-fe376e9b3c24,3,199.51
3d19ba87-89eb-493e-aac4-08ae61bd8707,c2fa08c0-bceb-4e0b-b504-da59b32efd8c,9827eea1-3ae8-49d6-97d9-b37307464eb7,2,437.63
f204f2f0-009f-4877-b045-9112e3c6db82,c2fa08c0-bceb-4e0b-b504-da59b32efd8c,91b0bc5e-0c20-43b6-922b-bc4e470c998c,1,341.23
e072798c-06d2-4de4-8440-ae012dc12517,3acb4e55-9488-4272-881b-1f588b1254ea,95456e09-503a-4d65-82a4-fb5cd45ee4d0,5,198.82
8b9d55bd-c05c-43c8-857c-256e018d4c41,3acb4e55-9488-4272-881b-1f588b1254ea,bdd340ac-dcf1-498b-94a9-fc9778a19508,3,228.9
939eaab0-7b3e-4db3-bfcf-ad94e97ae6be,4582f45d-2f1f-485d-8dfe-d8a1039e9fde,9827eea1-3ae8-49d6-97d9-b37307464eb7,1,437.63
13dd74bd-e6bb-4e66-bd81-aa38bfb0d644,4582f45d-2f1f-485d-8dfe-d8a1039e9fde,7c450ca1-dafd-440e-a65f-79b1dfe3ef06,3,450.56
6b262dbc-0817-485c-ae7c-24ba3dd7964e,a6697d4f-2292-47cc-ae33-1e96106a218d,59a9b0d0-e74f-4da7-8f80-470c134f906d,3,160.99
7035ee93-750d-4fbd-a184-bb2213a31a29,a6697d4f-2292-47cc-ae33-1e96106a218d,cddc50cb-2fee-47a7-9941-ead47980cd2a,5,299.26
d4b7ecfc-711f-4e0e-8ae4-3f37fb02a700,a6697d4f-2292-47cc-ae33-1e96106a218d,8c576536-e9f4-4295-8ab0-aee56a823d8e,5,31.65
ba3b0887-c536-4c10-a428-9f0a3e0a40ce,00d4b95b-3c41-4969-bbb0-9d673e3793d7,46fc2d5a-234e-466c-80f5-e1d4028afb85,5,96.57
6c6773f8-111a-4678-9625-3cf2b80b6cfe,198dfbd0-f424-49eb-869f-fd95fa681466,81ebef4c-166e-4c8d-a521-88c5ca7eb863,1,160.57
439771b7-448d-4a0e-a3d8-5dfea49977ba,198dfbd0-f424-49eb-869f-fd95fa681466,a94140a9-4330-46f7-bc5f-def72275bd73,4,319.32
e1449523-83ef-48ae-a3c5-35c27eadf28c,9a50ff25-16b3-4484-96d8-a2a333579733,df8f12e0-08b9-4db6-a575-aae3c2b7222b,4,278.65
84099d57-24bc-4510-a5f6-f0f25d3f6105,2222df18-abb6-46b3-91b0-dbfdb9ad419b,448cd703-87f9-4a50-b395-7568cb4016bb,4,156.94
5e87c062-d95b-4714-9843-a77ff12fa7db,2222df18-abb6-46b3-91b0-dbfdb9ad419b,91b0bc5e-0c20-43b6-922b-bc4e470c998c,5,341.23
ff234a91-6259-4c50-8bce-358146a212bf,2222df18-abb6-46b3-91b0-dbfdb9ad419b,5947de79-1b97-4733-91c6-fa5d649d260b,1,388.72
05a9e436-c36c-4d7f-b5b0-c255a03ebdcf,2222df18-abb6-46b3-91b0-dbfdb9ad419b,7fd3f029-d6f3-4943-9e87-85c748c3fa40,1,463.14
2d55cf4e-7d19-49e6-b963-c60d7f472a2d,01eedcae-31c0-48e2-a83a-fd6e3254cd91,9827eea1-3ae8-49d6-97d9-b37307464eb7,3,437.63
82bbd566-0f7c-433f-b948-4ef0acb27de0,01eedcae-31c0-48e2-a83a-fd6e3254cd91,95456e09-503a-4d65-82a4-fb5cd45ee4d0,4,198.82
26f69d8c-22fc-4e00-ba78-75fdd1213951,483c9b68-bf6a-467a-b6b0-b402865ac684,1f7abd56-94c4-469c-a493-d64589cc27b8,1,194.93
3f7b21cc-5455-42e0-9cdc-1ebfcf50368c,483c9b68-bf6a-467a-b6b0-b402865ac684,26302fe2-b867-4249-bea6-abc3df3d15bc,4,368.68
cc19e6e9-80b7-457f-b975-bc372a4c8e8b,483c9b68-bf6a-467a-b6b0-b402865ac684,5947de79-1b97-4733-91c6-fa5d649d260b,2,388.72
5314906a-391c-4547-bb2c-b9e8f4c0eb75,483c9b68-bf6a-467a-b6b0-b402865ac684,3fd229ea-f26d-4be6-a6b7-4d7fa71c5895,3,382.48
1afbd66f-4045-467b-a5f2-231c2c92a2d7,24f14e4b-a776-4ec5-b280-19b58f5d9fca,2b4c0eee-d073-4711-9aa9-fba7a6ead405,3,424.97
33e2f0ec-768a-4448-83c2-1b7c007c4ec8,24f14e4b-a776-4ec5-b280-19b58f5d9fca,76f6a104-4b47-4e16-8de3-82400f160348,1,273.45
e62ccded-5899-480f-9323-4f20b120dd84,5fd5005b-8f6f-49aa-9f7d-39596e58794a,46fc2d5a-234e-466c-80f5-e1d4028afb85,1,96.57
c0b259f9-b99d-42d4-9fd1-e591c5ce794e,38abc256-4fcb-46a3-9daa-b6face53b34c,e9670d83-13ae-45ae-a749-824acfcebf86,3,248.4
630302cf-c94d-4c63-b787-64c9073b4afb,38abc256-4fcb-46a3-9daa-b6face53b34c,59ca424b-0fa4-4a38-86ae-a0eaac0eff5f,4,454.6
0302ccf6-5961-4170-a830-c77b5124f529,38abc256-4fcb-46a3-9daa-b6face53b34c,1144c0e0-370f-475a-8b7c-de08e3f24e8f,3,174.54
ba8ffd76-1778-4572-9f01-8994bb27c109,381a191c-f6c0-470b-b2b2-7eefa86bf768,6936edb4-81fe-4275-96f0-b1c5164a0a9f,4,351.11
fcde65c8-30b0-4834-a933-b203f8abc5f7,2031d4b8-0c40-43e1-ae51-eaf96304a10c,6178ad29-318c-4d56-9ef2-a1a03b182440,5,444.72
03a228cc-c6bc-44cf-bd67-35623c1365a5,3097b69b-5946-439d-a60f-32d0b215297d,7d92cfa8-7f71-4fb2-8469-fba324341f31,5,38.06
cf0033d2-d290-4b11-bf15-255209c91524,3097b69b-5946-439d-a60f-32d0b215297d,50647642-ce9e-4187-80d5-2aed0761da97,1,27.69
9d8ddef8-9015-4fcd-a4ac-8cc36edc89c0,3097b69b-5946-439d-a60f-32d0b215297d,7d92cfa8-7f71-4fb2-8469-fba324341f31,1,38.06
957e571c-3b41-4804-89ff-50b40c1815a1,73680795-17a9-4f08-b47b-0a548fdf2a20,91b0bc5e-0c20-43b6-922b-bc4e470c998c,1,341.23
24aa1657-d070-401d-a3ee-2df95ee5255b,73680795-17a9-4f08-b47b-0a548fdf2a20,613c5add-9370-4f40-bf34-6fa63dafc338,3,287.63
22824a62-a572-46e2-b7aa-298fba20d352,73680795-17a9-4f08-b47b-0a548fdf2a20,f6e9bfd2-5931-4d6d-ac21-c229afc1f22c,2,231.29
109f335f-fa9d-434e-9fc6-199e12169ed3,73680795-17a9-4f08-b47b-0a548fdf2a20,26302fe2-b867-4249-bea6-abc3df3d15bc,3,368.68
51e12475-0a10-487e-aa71-2875c87977a1,d1173fcb-3a78-4960-ab80-2647af17d347,203a40ea-0fd2-44c2-8c41-ab9c84663334,4,301.97
f029477f-6b12-498d-814c-bbb4dc7bc9f8,d1173fcb-3a78-4960-ab80-2647af17d347,a9190a95-46db-460f-8546-a056afe30f93,5,170.13
e2ffb946-291a-4131-b16a-429c49314413,5113b80e-6b31-40e6-a175-2d096ba46a21,b7e9821a-c228-4f87-a67e-137eafef727d,1,403.47
8295fc3a-c88b-4867-b330-e824258b75fb,5113b80e-6b31-40e6-a175-2d096ba46a21,2f9ce484-33f6-47a0-9933-637640bf3e09,3,360.36
8616fc8a-437f-494a-adfa-531a69792311,5113b80e-6b31-40e6-a175-2d096ba46a21,59a9b0d0-e74f-4da7-8f80-470c134f906d,4,160.99
96ba2c15-8c58-48c6-942f-9fee8ce0f2ed,5113b80e-6b31-40e6-a175-2d096ba46a21,008bfc9b-2d9e-41bd-a525-901ccd3ddeae,2,417.6
6874a1b5-13c4-488c-9e0d-80c2688a9921,48262ccc-4a11-4171-abe9-f10d89e6bf99,a94140a9-4330-46f7-bc5f-def72275bd73,2,319.32
529f9a68-ab01-431e-abd6-06dc09b5cd35,48262ccc-4a11-4171-abe9-f10d89e6bf99,08955aa6-2a72-40b1-99ab-bb0b7a865bc7,1,292.67
4830248a-1187-4176-85d7-2a8803a22aaa,48262ccc-4a11-4171-abe9-f10d89e6bf99,8c576536-e9f4-4295-8ab0-aee56a823d8e,3,31.65
0895625a-5157-4149-983c-25f6768f535a,63fdd331-7bbc-4e7e-8d53-96502e857f52,5947de79-1b97-4733-91c6-fa5d649d260b,5,388.72
4d79768d-23a4-4fe3-a441-7acab32015ea,71acb58d-9aa2-4875-959c-2be1bbcea035,86afb2cb-daa0-40e3-9d23-8f9952a72af0,4,195.78
b2498b0f-44a1-420a-9a95-4cfd05476569,71acb58d-9aa2-4875-959c-2be1bbcea035,b02896df-784c-4ba7-8198-6265ce577260,1,206.7
1d5be9ee-b7da-4256-a26c-6032b5ccc7b5,71acb58d-9aa2-4875-959c-2be1bbcea035,db4ae9ca-772c-434a-b236-ead949daf69f,5,321.55
f3ab46d7-c4f1-4d38-aeef-42e168c3fa75,71acb58d-9aa2-4875-959c-2be1bbcea035,dd0053c8-4527-4cb2-921b-33cb2d2f9d6c,5,135.51
49cc1df3-1978-4cad-8d76-139d54194f34,a0c5c64a-8b8a-4adf-a59e-c0653ca08df2,d1fb57a3-8e12-4c11-9442-2dfa5622dbbc,3,32.7
07ce1787-84e7-4acd-bfbf-f04b661a7c61,a0c5c64a-8b8a-4adf-a59e-c0653ca08df2,1d45edd4-eb17-4f85-bf13-186646279891,1,279.49
e4592473-f07f-4e0c-bd45-e9495c43df6d,a0c5c64a-8b8a-4adf-a59e-c0653ca08df2,ac86618a-c9be-420f-b571-fe376e9b3c24,3,199.51
f60c8064-3f90-490d-97a1-4b36e60a4588,a8bc9fb4-265d-45d9-bd68-e6d0c77ee7a4,a94140a9-4330-46f7-bc5f-def72275bd73,1,319.32
95ab6c81-5432-4372-9d8a-6ad1b70b89a4,a8bc9fb4-265d-45d9-bd68-e6d0c77ee7a4,db4ae9ca-772c-434a-b236-ead949daf69f,4,321.55
57b8dad5-772b-42b3-be92-68fe3f25b4f6,a8bc9fb4-265d-45d9-bd68-e6d0c77ee7a4,f3daaf00-35cf-4424-ac20-3e0586ba1a14,2,401.8
fefede13-f43e-4faf-be01-6fd1cf5d1da7,a8bc9fb4-265d-45d9-bd68-e6d0c77ee7a4,86afb2cb-daa0-40e3-9d23-8f9952a72af0,4,195.78
d2111b8b-e94f-4bee-936f-a09677533297,bb7ff21a-4c1f-469f-a047-c462fccf4931,f5db2bf9-a659-4ea3-8465-303c61a1361b,5,59.1
2066fc29-e549-4140-ae17-8dd420ca9e6f,bb7ff21a-4c1f-469f-a047-c462fccf4931,7fd3f029-d6f3-4943-9e87-85c748c3fa40,1,463.14
47c416f3-ab05-4f46-9501-2b397e9a08c8,629fa552-d0cb-4858-853b-82c5cdc1adbe,f8d42459-c1df-4afc-80e7-24a161bac792,5,484.9
debff55e-c18b-4e1c-843f-c7808501fae4,629fa552-d0cb-4858-853b-82c5cdc1adbe,e9670d83-13ae-45ae-a749-824acfcebf86,5,248.4
77209a3a-7318-445f-bcde-f0e739600a88,300bbbb0-188c-4f97-8900-71145c5c4112,91b0bc5e-0c20-43b6-922b-bc4e470c998c,5,341.23
07f5dfeb-8dae-44b3-ade6-8ec394e82e1b,300bbbb0-188c-4f97-8900-71145c5c4112,d09c986a-5901-48ec-8918-f84ca8ce3569,2,307.64
8923b761-96b3-48e4-bc4a-019be65ce578,300bbbb0-188c-4f97-8900-71145c5c4112,1b572b39-1b42-4819-8020-fe6a80c8241f,3,198.98
6e6d8089-13f7-4b0c-98ac-365376cc28ce,300bbbb0-188c-4f97-8900-71145c5c4112,ac7d7c7e-414e-4c6e-b3fb-9ddbb8fe154d,1,38.31
302aa354-ef66-44a1-9217-7eb6662dbfc2,c46e8693-79c7-44f1-a045-7dcb0b2f4f03,448cd703-87f9-4a50-b395-7568cb4016bb,2,156.94
0b618571-7ab5-4dbe-b0b4-0a5bb63b6ff8,c46e8693-79c7-44f1-a045-7dcb0b2f4f03,b02896df-784c-4ba7-8198-6265ce577260,2,206.7
af4d9cb1-70e4-4f38-a12d-ad157597bfd3,c46e8693-79c7-44f1-a045-7dcb0b2f4f03,df3f5bfb-a524-4245-a79c-6746ac4b2824,1,108.17
05d5f199-aa4d-42e5-8b4c-0a8547fc08ac,85b67130-5ffb-4f2c-8392-4ec423f63099,2f9ce484-33f6-47a0-9933-637640bf3e09,3,360.36
714ff767-6434-4181-867e-8d2a0ba13bdd,85b67130-5ffb-4f2c-8392-4ec423f63099,a441a667-1dfe-4d9b-be13-d12439b200f1,2,76.31
16d4b337-eb8e-4ffb-99e9-8d629bff47a7,85b67130-5ffb-4f2c-8392-4ec423f63099,27c85706-b998-45d2-bde6-e24cfe32d2ee,5,461.25
